instance,run,n_job,n_tries,e_min,initial_average,final_average,prob_opt
tai20_5_0.fsp,1,2,1,352,352.0,352.0,1.0
tai20_5_0.fsp,1,2,2,352,352.0,352.0,1.0
tai20_5_0.fsp,1,2,3,352,352.0048828125,352.0,1.0
tai20_5_0.fsp,1,2,4,352,352.0048828125,352.0,1.0
tai20_5_0.fsp,1,2,5,352,352.0146484375,352.0,1.0
tai20_5_0.fsp,1,2,6,352,352.0146484375,352.0,1.0
tai20_5_0.fsp,1,2,7,352,352.0146484375,352.0,1.0
tai20_5_0.fsp,1,2,8,352,352.1123046875,352.0,1.0
tai20_5_0.fsp,1,2,9,352,352.1220703125,352.0,1.0
tai20_5_0.fsp,1,2,10,352,352.166015625,352.0,1.0
tai20_5_0.fsp,2,2,1,352,352.0,352.0,1.0
tai20_5_0.fsp,2,2,2,352,352.0,352.0,1.0
tai20_5_0.fsp,2,2,3,352,352.0048828125,352.0,0.9990234375
tai20_5_0.fsp,2,2,4,352,352.0048828125,352.0,1.0
tai20_5_0.fsp,2,2,5,352,352.0048828125,352.0,1.0
tai20_5_0.fsp,2,2,6,352,352.009765625,352.0,1.0
tai20_5_0.fsp,2,2,7,352,352.0341796875,352.0,1.0
tai20_5_0.fsp,2,2,8,352,352.0927734375,352.0,1.0
tai20_5_0.fsp,2,2,9,352,352.1416015625,352.0,1.0
tai20_5_0.fsp,2,2,10,352,352.15625,352.0,1.0
tai20_5_0.fsp,3,2,1,352,352.0,352.0,1.0
tai20_5_0.fsp,3,2,2,352,352.0,352.0,1.0
tai20_5_0.fsp,3,2,3,352,352.0,352.0,1.0
tai20_5_0.fsp,3,2,4,352,352.0,352.0,1.0
tai20_5_0.fsp,3,2,5,352,352.0048828125,352.0,1.0
tai20_5_0.fsp,3,2,6,352,352.0048828125,352.0,1.0
tai20_5_0.fsp,3,2,7,352,352.009765625,352.0,1.0
tai20_5_0.fsp,3,2,8,352,352.029296875,352.0,1.0
tai20_5_0.fsp,3,2,9,352,352.048828125,352.0,1.0
tai20_5_0.fsp,3,2,10,352,352.048828125,352.0,1.0
tai20_5_0.fsp,4,2,1,352,352.0,352.0,1.0
tai20_5_0.fsp,4,2,2,352,352.0,352.0,0.9990234375
tai20_5_0.fsp,4,2,3,352,352.0,352.0,1.0
tai20_5_0.fsp,4,2,4,352,352.0048828125,352.0,1.0
tai20_5_0.fsp,4,2,5,352,352.009765625,352.0,1.0
tai20_5_0.fsp,4,2,6,352,352.009765625,352.0,1.0
tai20_5_0.fsp,4,2,7,352,352.0146484375,352.0,1.0
tai20_5_0.fsp,4,2,8,352,352.01953125,352.0,1.0
tai20_5_0.fsp,4,2,9,352,352.0244140625,352.0,1.0
tai20_5_0.fsp,4,2,10,352,352.029296875,352.0,1.0
tai20_5_0.fsp,5,2,1,352,352.0,352.0,1.0
tai20_5_0.fsp,5,2,2,352,352.0,352.0,1.0
tai20_5_0.fsp,5,2,3,352,352.0,352.0,1.0
tai20_5_0.fsp,5,2,4,352,352.0,352.0,1.0
tai20_5_0.fsp,5,2,5,352,352.009765625,352.0,1.0
tai20_5_0.fsp,5,2,6,352,352.009765625,352.0,1.0
tai20_5_0.fsp,5,2,7,352,352.029296875,352.0,1.0
tai20_5_0.fsp,5,2,8,352,352.078125,352.0,1.0
tai20_5_0.fsp,5,2,9,352,352.087890625,352.0,1.0
tai20_5_0.fsp,5,2,10,352,352.0927734375,352.0,1.0
tai20_5_1.fsp,1,2,1,350,350.0,350.0,0.9990234375
tai20_5_1.fsp,1,2,2,350,350.2197265625,350.0,1.0
tai20_5_1.fsp,1,2,3,350,350.2197265625,350.0,1.0
tai20_5_1.fsp,1,2,4,350,350.3662109375,350.0,1.0
tai20_5_1.fsp,1,2,5,350,350.439453125,350.0,1.0
tai20_5_1.fsp,1,2,6,350,350.6591796875,350.0,1.0
tai20_5_1.fsp,1,2,7,350,350.6591796875,350.0,1.0
tai20_5_1.fsp,1,2,8,350,350.8056640625,350.0,1.0
tai20_5_1.fsp,1,2,9,350,351.025390625,350.0,1.0
tai20_5_1.fsp,1,2,10,350,351.0986328125,350.0,1.0
tai20_5_1.fsp,2,2,1,350,350.0,350.0,0.9990234375
tai20_5_1.fsp,2,2,2,350,350.0,350.0,1.0
tai20_5_1.fsp,2,2,3,350,350.0,350.0,1.0
tai20_5_1.fsp,2,2,4,350,350.0732421875,350.0,1.0
tai20_5_1.fsp,2,2,5,350,350.0732421875,350.0732421875,1.0
tai20_5_1.fsp,2,2,6,350,350.146484375,350.0,1.0
tai20_5_1.fsp,2,2,7,350,350.2197265625,350.0,1.0
tai20_5_1.fsp,2,2,8,350,350.3662109375,350.0,1.0
tai20_5_1.fsp,2,2,9,350,350.3662109375,350.0,1.0
tai20_5_1.fsp,2,2,10,350,350.5126953125,350.0,1.0
tai20_5_1.fsp,3,2,1,350,350.0,350.0,1.0
tai20_5_1.fsp,3,2,2,350,350.0,350.0,1.0
tai20_5_1.fsp,3,2,3,350,350.0732421875,350.0,1.0
tai20_5_1.fsp,3,2,4,350,350.0732421875,350.0,1.0
tai20_5_1.fsp,3,2,5,350,350.146484375,350.0,1.0
tai20_5_1.fsp,3,2,6,350,350.439453125,350.0,1.0
tai20_5_1.fsp,3,2,7,350,350.5126953125,350.0,1.0
tai20_5_1.fsp,3,2,8,350,351.171875,350.0,1.0
tai20_5_1.fsp,3,2,9,350,351.171875,350.0,1.0
tai20_5_1.fsp,3,2,10,350,351.5380859375,350.0,1.0
tai20_5_1.fsp,4,2,1,350,350.0,350.0,1.0
tai20_5_1.fsp,4,2,2,350,350.0,350.0,1.0
tai20_5_1.fsp,4,2,3,350,350.0732421875,350.0,1.0
tai20_5_1.fsp,4,2,4,350,350.146484375,350.0,1.0
tai20_5_1.fsp,4,2,5,350,350.146484375,350.0,1.0
tai20_5_1.fsp,4,2,6,350,350.2197265625,350.0,1.0
tai20_5_1.fsp,4,2,7,350,350.5126953125,350.0,1.0
tai20_5_1.fsp,4,2,8,350,350.5126953125,350.0,1.0
tai20_5_1.fsp,4,2,9,350,350.8056640625,350.0,1.0
tai20_5_1.fsp,4,2,10,350,351.0986328125,350.0,1.0
tai20_5_1.fsp,5,2,1,350,350.0,350.2197265625,0.9990234375
tai20_5_1.fsp,5,2,2,350,350.0,350.0,1.0
tai20_5_1.fsp,5,2,3,350,350.0,350.0,1.0
tai20_5_1.fsp,5,2,4,350,350.0732421875,350.0,1.0
tai20_5_1.fsp,5,2,5,350,350.146484375,350.0,1.0
tai20_5_1.fsp,5,2,6,350,350.146484375,350.0,1.0
tai20_5_1.fsp,5,2,7,350,350.146484375,350.0,1.0
tai20_5_1.fsp,5,2,8,350,350.2197265625,350.0,1.0
tai20_5_1.fsp,5,2,9,350,350.3662109375,350.0,1.0
tai20_5_1.fsp,5,2,10,350,350.439453125,350.0,1.0
tai20_5_2.fsp,1,2,1,238,238.0,238.0,1.0
tai20_5_2.fsp,1,2,2,238,238.0,238.0,1.0
tai20_5_2.fsp,1,2,3,238,238.0,238.0,1.0
tai20_5_2.fsp,1,2,4,238,238.0,238.0,1.0
tai20_5_2.fsp,1,2,5,238,238.078125,238.0,1.0
tai20_5_2.fsp,1,2,6,238,238.234375,238.0,1.0
tai20_5_2.fsp,1,2,7,238,238.390625,238.0,1.0
tai20_5_2.fsp,1,2,8,238,239.09375,238.0,1.0
tai20_5_2.fsp,1,2,9,238,240.03125,238.0,1.0
tai20_5_2.fsp,1,2,10,238,240.265625,238.0,1.0
tai20_5_2.fsp,2,2,1,238,238.0,238.0,1.0
tai20_5_2.fsp,2,2,2,238,238.0,238.0,1.0
tai20_5_2.fsp,2,2,3,238,238.0,238.0,0.9990234375
tai20_5_2.fsp,2,2,4,238,238.0,238.0,1.0
tai20_5_2.fsp,2,2,5,238,238.078125,238.0,1.0
tai20_5_2.fsp,2,2,6,238,238.3125,238.078125,1.0
tai20_5_2.fsp,2,2,7,238,238.46875,238.0,1.0
tai20_5_2.fsp,2,2,8,238,238.625,238.0,1.0
tai20_5_2.fsp,2,2,9,238,238.859375,238.0,1.0
tai20_5_2.fsp,2,2,10,238,239.015625,238.0,1.0
tai20_5_2.fsp,3,2,1,238,238.078125,238.0,1.0
tai20_5_2.fsp,3,2,2,238,238.078125,238.0,1.0
tai20_5_2.fsp,3,2,3,238,238.15625,238.0,1.0
tai20_5_2.fsp,3,2,4,238,238.15625,238.0,1.0
tai20_5_2.fsp,3,2,5,238,238.546875,238.0,1.0
tai20_5_2.fsp,3,2,6,238,238.703125,238.0,1.0
tai20_5_2.fsp,3,2,7,238,239.171875,238.0,1.0
tai20_5_2.fsp,3,2,8,238,239.25,238.0,1.0
tai20_5_2.fsp,3,2,9,238,239.5625,238.0,1.0
tai20_5_2.fsp,3,2,10,238,239.71875,238.0,1.0
tai20_5_2.fsp,4,2,1,238,238.0,238.0,1.0
tai20_5_2.fsp,4,2,2,238,238.0,238.0,1.0
tai20_5_2.fsp,4,2,3,238,238.0,238.0,1.0
tai20_5_2.fsp,4,2,4,238,238.0,238.0,1.0
tai20_5_2.fsp,4,2,5,238,238.078125,238.0,1.0
tai20_5_2.fsp,4,2,6,238,238.078125,238.0,0.9990234375
tai20_5_2.fsp,4,2,7,238,238.15625,238.0,1.0
tai20_5_2.fsp,4,2,8,238,238.390625,238.0,1.0
tai20_5_2.fsp,4,2,9,238,238.625,238.0,1.0
tai20_5_2.fsp,4,2,10,238,238.78125,238.0,1.0
tai20_5_2.fsp,5,2,1,238,238.0,238.0,0.9990234375
tai20_5_2.fsp,5,2,2,238,238.078125,238.0,1.0
tai20_5_2.fsp,5,2,3,238,238.15625,238.0,1.0
tai20_5_2.fsp,5,2,4,238,238.234375,238.0,1.0
tai20_5_2.fsp,5,2,5,238,238.625,238.0,1.0
tai20_5_2.fsp,5,2,6,238,238.859375,238.0,1.0
tai20_5_2.fsp,5,2,7,238,238.9375,238.0,1.0
tai20_5_2.fsp,5,2,8,238,239.171875,238.0,1.0
tai20_5_2.fsp,5,2,9,238,239.171875,238.0,1.0
tai20_5_2.fsp,5,2,10,238,239.171875,238.0,1.0
tai20_5_3.fsp,1,2,1,416,416.0,416.0,1.0
tai20_5_3.fsp,1,2,2,416,416.0,416.0,1.0
tai20_5_3.fsp,1,2,3,416,416.0,416.0,1.0
tai20_5_3.fsp,1,2,4,416,416.0,416.0,1.0
tai20_5_3.fsp,1,2,5,416,416.0458984375,416.0,1.0
tai20_5_3.fsp,1,2,6,416,416.0458984375,416.0,1.0
tai20_5_3.fsp,1,2,7,416,416.18359375,416.0,1.0
tai20_5_3.fsp,1,2,8,416,416.2294921875,416.0,1.0
tai20_5_3.fsp,1,2,9,416,416.275390625,416.0,1.0
tai20_5_3.fsp,1,2,10,416,416.3671875,416.0,1.0
tai20_5_3.fsp,2,2,1,416,416.0,416.0,0.998046875
tai20_5_3.fsp,2,2,2,416,416.1376953125,416.0,1.0
tai20_5_3.fsp,2,2,3,416,416.18359375,416.0,0.9990234375
tai20_5_3.fsp,2,2,4,416,416.458984375,416.0,1.0
tai20_5_3.fsp,2,2,5,416,416.55078125,416.0,1.0
tai20_5_3.fsp,2,2,6,416,416.734375,416.0,1.0
tai20_5_3.fsp,2,2,7,416,417.0556640625,416.0,1.0
tai20_5_3.fsp,2,2,8,416,417.1015625,416.0,1.0
tai20_5_3.fsp,2,2,9,416,417.4228515625,416.0,1.0
tai20_5_3.fsp,2,2,10,416,417.560546875,416.0,1.0
tai20_5_3.fsp,3,2,1,416,416.0,416.0,1.0
tai20_5_3.fsp,3,2,2,416,416.0,416.0458984375,1.0
tai20_5_3.fsp,3,2,3,416,416.0,416.0,1.0
tai20_5_3.fsp,3,2,4,416,416.0458984375,416.0,1.0
tai20_5_3.fsp,3,2,5,416,416.091796875,416.0,0.9990234375
tai20_5_3.fsp,3,2,6,416,416.18359375,416.0,1.0
tai20_5_3.fsp,3,2,7,416,416.4130859375,416.0,1.0
tai20_5_3.fsp,3,2,8,416,416.5966796875,416.0,1.0
tai20_5_3.fsp,3,2,9,416,416.6884765625,416.0,1.0
tai20_5_3.fsp,3,2,10,416,416.7802734375,416.0,1.0
tai20_5_3.fsp,4,2,1,416,416.0,416.0,1.0
tai20_5_3.fsp,4,2,2,416,416.0,416.0,0.9990234375
tai20_5_3.fsp,4,2,3,416,416.2294921875,416.0,1.0
tai20_5_3.fsp,4,2,4,416,416.3212890625,416.0,1.0
tai20_5_3.fsp,4,2,5,416,416.4130859375,416.0,1.0
tai20_5_3.fsp,4,2,6,416,416.5966796875,416.0,1.0
tai20_5_3.fsp,4,2,7,416,416.7802734375,416.0,1.0
tai20_5_3.fsp,4,2,8,416,416.91796875,416.0,1.0
tai20_5_3.fsp,4,2,9,416,416.9638671875,416.0,1.0
tai20_5_3.fsp,4,2,10,416,417.2392578125,416.0,1.0
tai20_5_3.fsp,5,2,1,416,416.0,416.1376953125,1.0
tai20_5_3.fsp,5,2,2,416,416.3212890625,416.0,1.0
tai20_5_3.fsp,5,2,3,416,416.3212890625,416.0,1.0
tai20_5_3.fsp,5,2,4,416,416.3212890625,416.0,1.0
tai20_5_3.fsp,5,2,5,416,416.6884765625,416.0,1.0
tai20_5_3.fsp,5,2,6,416,416.734375,416.0,1.0
tai20_5_3.fsp,5,2,7,416,417.0556640625,416.0,1.0
tai20_5_3.fsp,5,2,8,416,417.1474609375,416.0,1.0
tai20_5_3.fsp,5,2,9,416,417.2392578125,416.0,1.0
tai20_5_3.fsp,5,2,10,416,417.28515625,416.0,1.0
tai20_5_4.fsp,1,2,1,421,421.0,421.0,1.0
tai20_5_4.fsp,1,2,2,421,421.0,421.0,1.0
tai20_5_4.fsp,1,2,3,421,421.01171875,421.0,1.0
tai20_5_4.fsp,1,2,4,421,421.01171875,421.0,1.0
tai20_5_4.fsp,1,2,5,421,421.01171875,421.0,1.0
tai20_5_4.fsp,1,2,6,421,421.017578125,421.0,1.0
tai20_5_4.fsp,1,2,7,421,421.017578125,421.0,1.0
tai20_5_4.fsp,1,2,8,421,421.0234375,421.0,1.0
tai20_5_4.fsp,1,2,9,421,421.03515625,421.0,1.0
tai20_5_4.fsp,1,2,10,421,421.046875,421.0,1.0
tai20_5_4.fsp,2,2,1,421,421.0,421.0,1.0
tai20_5_4.fsp,2,2,2,421,421.0,421.03515625,0.9990234375
tai20_5_4.fsp,2,2,3,421,421.0,421.0,1.0
tai20_5_4.fsp,2,2,4,421,421.017578125,421.0,1.0
tai20_5_4.fsp,2,2,5,421,421.017578125,421.0,1.0
tai20_5_4.fsp,2,2,6,421,421.0234375,421.0,1.0
tai20_5_4.fsp,2,2,7,421,421.029296875,421.0,0.9990234375
tai20_5_4.fsp,2,2,8,421,421.03515625,421.0,1.0
tai20_5_4.fsp,2,2,9,421,421.05859375,421.0,1.0
tai20_5_4.fsp,2,2,10,421,421.064453125,421.0,1.0
tai20_5_4.fsp,3,2,1,421,421.0,421.0,1.0
tai20_5_4.fsp,3,2,2,421,421.0,421.0,1.0
tai20_5_4.fsp,3,2,3,421,421.01171875,421.0,1.0
tai20_5_4.fsp,3,2,4,421,421.0234375,421.005859375,1.0
tai20_5_4.fsp,3,2,5,421,421.052734375,421.0,1.0
tai20_5_4.fsp,3,2,6,421,421.05859375,421.0,1.0
tai20_5_4.fsp,3,2,7,421,421.1640625,421.0,1.0
tai20_5_4.fsp,3,2,8,421,421.275390625,421.0,1.0
tai20_5_4.fsp,3,2,9,421,421.287109375,421.0,1.0
tai20_5_4.fsp,3,2,10,421,421.298828125,421.0,1.0
tai20_5_4.fsp,4,2,1,421,421.0,421.0,1.0
tai20_5_4.fsp,4,2,2,421,421.0,421.0,1.0
tai20_5_4.fsp,4,2,3,421,421.0,421.0,0.9990234375
tai20_5_4.fsp,4,2,4,421,421.0,421.0,1.0
tai20_5_4.fsp,4,2,5,421,421.005859375,421.0,1.0
tai20_5_4.fsp,4,2,6,421,421.017578125,421.0,1.0
tai20_5_4.fsp,4,2,7,421,421.029296875,421.0,1.0
tai20_5_4.fsp,4,2,8,421,421.046875,421.0,1.0
tai20_5_4.fsp,4,2,9,421,421.087890625,421.0,1.0
tai20_5_4.fsp,4,2,10,421,421.087890625,421.0,1.0
tai20_5_4.fsp,5,2,1,421,421.0,421.0,1.0
tai20_5_4.fsp,5,2,2,421,421.0,421.0,1.0
tai20_5_4.fsp,5,2,3,421,421.005859375,421.0,1.0
tai20_5_4.fsp,5,2,4,421,421.0234375,421.0,1.0
tai20_5_4.fsp,5,2,5,421,421.03515625,421.0,1.0
tai20_5_4.fsp,5,2,6,421,421.046875,421.0,1.0
tai20_5_4.fsp,5,2,7,421,421.05859375,421.0,1.0
tai20_5_4.fsp,5,2,8,421,421.0703125,421.0,1.0
tai20_5_4.fsp,5,2,9,421,421.087890625,421.0,1.0
tai20_5_4.fsp,5,2,10,421,421.158203125,421.0,1.0
tai20_5_5.fsp,1,2,1,270,270.0,270.0,1.0
tai20_5_5.fsp,1,2,2,270,270.0,270.0,1.0
tai20_5_5.fsp,1,2,3,270,270.013671875,270.0,1.0
tai20_5_5.fsp,1,2,4,270,270.041015625,270.0,1.0
tai20_5_5.fsp,1,2,5,270,270.068359375,270.0,1.0
tai20_5_5.fsp,1,2,6,270,270.123046875,270.0,1.0
tai20_5_5.fsp,1,2,7,270,270.177734375,270.0,1.0
tai20_5_5.fsp,1,2,8,270,270.177734375,270.0,1.0
tai20_5_5.fsp,1,2,9,270,270.19140625,270.0,1.0
tai20_5_5.fsp,1,2,10,270,270.21875,270.0,1.0
tai20_5_5.fsp,2,2,1,270,270.0,270.0,1.0
tai20_5_5.fsp,2,2,2,270,270.0,270.0,1.0
tai20_5_5.fsp,2,2,3,270,270.0,270.0,1.0
tai20_5_5.fsp,2,2,4,270,270.0,270.0,1.0
tai20_5_5.fsp,2,2,5,270,270.013671875,270.0,1.0
tai20_5_5.fsp,2,2,6,270,270.013671875,270.02734375,1.0
tai20_5_5.fsp,2,2,7,270,270.041015625,270.0,1.0
tai20_5_5.fsp,2,2,8,270,270.041015625,270.0,1.0
tai20_5_5.fsp,2,2,9,270,270.0546875,270.0,1.0
tai20_5_5.fsp,2,2,10,270,270.123046875,270.0,1.0
tai20_5_5.fsp,3,2,1,270,270.0,270.0,1.0
tai20_5_5.fsp,3,2,2,270,270.0,270.0,1.0
tai20_5_5.fsp,3,2,3,270,270.0,270.0,1.0
tai20_5_5.fsp,3,2,4,270,270.013671875,270.0,1.0
tai20_5_5.fsp,3,2,5,270,270.013671875,270.0,1.0
tai20_5_5.fsp,3,2,6,270,270.013671875,270.0,1.0
tai20_5_5.fsp,3,2,7,270,270.013671875,270.0,1.0
tai20_5_5.fsp,3,2,8,270,270.02734375,270.0,1.0
tai20_5_5.fsp,3,2,9,270,270.02734375,270.0,1.0
tai20_5_5.fsp,3,2,10,270,270.041015625,270.0,1.0
tai20_5_5.fsp,4,2,1,270,270.0,270.0,1.0
tai20_5_5.fsp,4,2,2,270,270.0,270.0,0.9990234375
tai20_5_5.fsp,4,2,3,270,270.0,270.0,1.0
tai20_5_5.fsp,4,2,4,270,270.041015625,270.0,1.0
tai20_5_5.fsp,4,2,5,270,270.041015625,270.0,1.0
tai20_5_5.fsp,4,2,6,270,270.08203125,270.0,1.0
tai20_5_5.fsp,4,2,7,270,270.13671875,270.0,1.0
tai20_5_5.fsp,4,2,8,270,270.1640625,270.0,1.0
tai20_5_5.fsp,4,2,9,270,270.205078125,270.0,1.0
tai20_5_5.fsp,4,2,10,270,270.232421875,270.0,1.0
tai20_5_5.fsp,5,2,1,270,270.0,270.0,0.9990234375
tai20_5_5.fsp,5,2,2,270,270.0,270.041015625,0.9990234375
tai20_5_5.fsp,5,2,3,270,270.0,270.0,1.0
tai20_5_5.fsp,5,2,4,270,270.013671875,270.0,1.0
tai20_5_5.fsp,5,2,5,270,270.02734375,270.0,1.0
tai20_5_5.fsp,5,2,6,270,270.109375,270.0,1.0
tai20_5_5.fsp,5,2,7,270,270.232421875,270.0,1.0
tai20_5_5.fsp,5,2,8,270,270.232421875,270.0,1.0
tai20_5_5.fsp,5,2,9,270,270.314453125,270.0,1.0
tai20_5_5.fsp,5,2,10,270,270.314453125,270.0,1.0
tai20_5_6.fsp,1,2,1,281,281.0,281.0,0.9990234375
tai20_5_6.fsp,1,2,2,281,281.0068359375,281.0,1.0
tai20_5_6.fsp,1,2,3,281,281.013671875,281.0,1.0
tai20_5_6.fsp,1,2,4,281,281.0205078125,281.0,1.0
tai20_5_6.fsp,1,2,5,281,281.0341796875,281.0,1.0
tai20_5_6.fsp,1,2,6,281,281.0341796875,281.0,1.0
tai20_5_6.fsp,1,2,7,281,281.0478515625,281.0,1.0
tai20_5_6.fsp,1,2,8,281,281.068359375,281.0,1.0
tai20_5_6.fsp,1,2,9,281,281.1298828125,281.0,1.0
tai20_5_6.fsp,1,2,10,281,281.19140625,281.0,1.0
tai20_5_6.fsp,2,2,1,281,281.0,281.0,1.0
tai20_5_6.fsp,2,2,2,281,281.0,281.0068359375,0.998046875
tai20_5_6.fsp,2,2,3,281,281.0,281.0,0.9990234375
tai20_5_6.fsp,2,2,4,281,281.0068359375,281.0,1.0
tai20_5_6.fsp,2,2,5,281,281.02734375,281.0,1.0
tai20_5_6.fsp,2,2,6,281,281.02734375,281.0,1.0
tai20_5_6.fsp,2,2,7,281,281.0341796875,281.0,1.0
tai20_5_6.fsp,2,2,8,281,281.041015625,281.0,1.0
tai20_5_6.fsp,2,2,9,281,281.068359375,281.0,1.0
tai20_5_6.fsp,2,2,10,281,281.068359375,281.0,1.0
tai20_5_6.fsp,3,2,1,281,281.0,281.0,0.9990234375
tai20_5_6.fsp,3,2,2,281,281.0,281.0,1.0
tai20_5_6.fsp,3,2,3,281,281.0068359375,281.0,1.0
tai20_5_6.fsp,3,2,4,281,281.0478515625,281.0,1.0
tai20_5_6.fsp,3,2,5,281,281.0751953125,281.0,1.0
tai20_5_6.fsp,3,2,6,281,281.0751953125,281.0,1.0
tai20_5_6.fsp,3,2,7,281,281.08203125,281.0,1.0
tai20_5_6.fsp,3,2,8,281,281.1025390625,281.0,1.0
tai20_5_6.fsp,3,2,9,281,281.1025390625,281.0,1.0
tai20_5_6.fsp,3,2,10,281,281.109375,281.0,1.0
tai20_5_6.fsp,4,2,1,281,281.0,281.0068359375,1.0
tai20_5_6.fsp,4,2,2,281,281.0,281.0,1.0
tai20_5_6.fsp,4,2,3,281,281.0068359375,281.0,1.0
tai20_5_6.fsp,4,2,4,281,281.0068359375,281.0,1.0
tai20_5_6.fsp,4,2,5,281,281.013671875,281.0,1.0
tai20_5_6.fsp,4,2,6,281,281.013671875,281.0,1.0
tai20_5_6.fsp,4,2,7,281,281.0205078125,281.0,1.0
tai20_5_6.fsp,4,2,8,281,281.02734375,281.0,1.0
tai20_5_6.fsp,4,2,9,281,281.041015625,281.0,1.0
tai20_5_6.fsp,4,2,10,281,281.0478515625,281.0,1.0
tai20_5_6.fsp,5,2,1,281,281.0,281.0,1.0
tai20_5_6.fsp,5,2,2,281,281.0,281.0,1.0
tai20_5_6.fsp,5,2,3,281,281.0,281.0,1.0
tai20_5_6.fsp,5,2,4,281,281.0,281.0,1.0
tai20_5_6.fsp,5,2,5,281,281.0,281.0,1.0
tai20_5_6.fsp,5,2,6,281,281.0068359375,281.0,1.0
tai20_5_6.fsp,5,2,7,281,281.0205078125,281.0,1.0
tai20_5_6.fsp,5,2,8,281,281.02734375,281.0,1.0
tai20_5_6.fsp,5,2,9,281,281.0341796875,281.0,1.0
